,p,premium,agent_commission
3952,1.0,3300,2000
3953,0.83,32700,2000
3954,0.85,5400,2000
3955,0.98,3300,2000
3956,1.0,3300,2000
3957,1.0,9600,2000
3958,0.98,3300,2000
3959,1.0,5400,2000
3960,0.93,1200,2000
3961,1.0,9600,2000
3962,0.98,5400,2000
3963,0.95,13800,2000
3964,1.0,3300,2000
3965,0.98,5700,2000
3966,1.0,5400,2000
3967,0.99,30600,2000
3968,0.98,11700,2000
3969,0.95,1200,2000
3970,0.84,24300,2000
3971,1.0,3300,2000
3972,0.79,13800,2000
3973,0.97,11700,2000
3974,0.97,5400,2000
3975,0.98,5400,2000
3976,0.72,5400,2000
3977,0.99,5400,2000
3978,0.95,7500,2000
3979,0.97,30600,2000
3980,0.98,5700,2000
3981,1.0,18000,2000
3982,0.98,3300,2000
3983,1.0,5400,2000
3984,1.0,18000,2000
3985,0.97,45300,2000
3986,1.0,5400,2000
3987,0.96,5700,2000
3988,0.98,34800,2000
3989,0.98,3300,2000
3990,0.78,7500,2000
3991,1.0,18000,2000
3992,1.0,7500,2000
3993,0.96,15900,2000
3994,0.99,3300,2000
3995,0.95,3300,2000
3996,0.96,11700,2000
3997,0.97,3300,2000
3998,1.0,9600,2000
3999,0.96,5400,2000
4000,1.0,5400,2000
4001,1.0,7500,2000
4002,0.92,7500,2000
4003,0.89,5700,2000
4004,0.94,13800,2000
4005,0.9,7500,2000
4006,0.99,11700,2000
4007,1.0,13800,2000
4008,1.0,7500,2000
4009,1.0,9600,2000
4010,1.0,5400,2000
4011,0.93,13800,2000
4012,1.0,9600,2000
4013,0.78,5400,2000
4014,1.0,11700,2000
4015,0.66,47400,2000
4016,0.92,5400,2000
4017,0.93,7500,2000
4018,1.0,7500,2000
4019,1.0,32700,2000
4020,0.67,18000,2000
4021,0.96,28500,2000
4022,0.98,3300,2000
4023,0.99,9600,2000
4024,1.0,5700,2000
4025,0.98,1200,2000
4026,0.93,3300,2000
4027,0.98,5400,2000
4028,0.51,3300,2000
4029,0.99,3300,2000
4030,0.95,3300,2000
4031,0.4,9600,2000
4032,0.97,9600,2000
4033,0.9,3300,2000
4034,1.0,26400,2000
4035,0.96,5700,2000
4036,0.97,15900,2000
4037,0.97,15900,2000
4038,1.0,1200,2000
4039,0.94,11700,2000
4040,0.96,7500,2000
4041,0.97,3300,2000
4042,0.98,34800,2000
4043,0.95,5400,2000
4044,1.0,18000,2000
4045,0.96,20100,2000
4046,0.98,3300,2000
4047,1.0,13800,2000
4048,1.0,11700,2000
4049,0.73,9600,2000
4050,0.99,1200,2000
4051,0.99,1200,2000
4052,1.0,18000,2000
4053,0.99,9600,2000
4054,0.81,3300,2000
4055,0.97,7500,2000
4056,0.93,13800,2000
4057,0.84,20100,2000
4058,0.97,3300,2000
4059,1.0,26400,2000
4060,0.94,18000,2000
4061,0.98,1200,2000
4062,0.99,1200,2000
4063,1.0,9600,2000
4064,1.0,7500,2000
4065,0.97,1200,2000
4066,0.99,5400,2000
4067,1.0,20100,2000
4068,0.82,11700,2000
4069,0.99,15900,2000
4070,0.99,1200,2000
4071,0.93,9600,2000
4072,1.0,24300,2000
4073,0.98,5700,2000
4074,0.96,7500,2000
4075,1.0,11700,2000
4076,0.99,9600,2000
4077,0.87,3300,2000
4078,0.99,9600,2000
4079,1.0,3300,2000
4080,0.92,13800,2000
4081,1.0,9600,2000
4082,0.82,5400,2000
4083,1.0,26400,2000
4084,1.0,20100,2000
4085,0.95,1200,2000
4086,0.32,1200,2000
4087,0.97,5400,2000
4088,0.87,24300,2000
4089,1.0,13800,2000
4090,0.96,11700,2000
4091,1.0,3300,2000
4092,0.96,5700,2000
4093,0.98,47400,2000
4094,0.98,26400,2000
4095,0.58,9600,2000
4096,0.48,22200,2000
4097,0.99,9600,2000
4098,1.0,22200,2000
4099,0.89,36900,2000
4100,1.0,13800,2000
4101,0.73,15900,2000
4102,0.97,3300,2000
4103,0.93,18000,2000
4104,0.93,3300,2000
4105,0.94,7500,2000
4106,0.97,9600,2000
4107,1.0,1200,2000
4108,0.99,3300,2000
4109,0.99,32700,2000
4110,0.99,5400,2000
4111,0.99,3300,2000
4112,0.96,5700,2000
4113,0.87,1200,2000
4114,0.97,11700,2000
4115,0.4,5400,2000
4116,0.88,5400,2000
4117,0.78,15900,2000
4118,0.94,9600,2000
4119,0.94,7500,2000
4120,1.0,24300,2000
4121,0.91,5400,2000
4122,0.99,13800,2000
4123,0.95,20100,2000
4124,0.99,5400,2000
4125,0.89,3300,2000
4126,1.0,3300,2000
4127,1.0,26400,2000
4128,0.99,11700,2000
4129,0.85,9600,2000
4130,0.8,3300,2000
4131,0.97,3300,2000
4132,0.98,18000,2000
4133,0.96,5400,2000
4134,0.95,5400,2000
4135,0.97,28500,2000
4136,1.0,7500,2000
4137,0.98,11700,2000
4138,0.91,13800,2000
4139,1.0,13800,2000
4140,0.89,9600,2000
4141,0.96,9600,2000
4142,1.0,18000,2000
4143,0.98,13800,2000
4144,0.87,9600,2000
4145,0.97,5700,2000
4146,0.89,3300,2000
4147,0.99,26400,2000
4148,0.88,13800,2000
4149,0.98,3300,2000
4150,1.0,3300,2000
4151,1.0,5400,2000
4152,0.96,15900,2000
4153,0.97,24300,2000
4154,0.66,9600,2000
4155,0.98,11700,2000
4156,0.95,3300,2000
4157,0.88,34800,2000
4158,0.99,5400,2000
4159,1.0,13800,2000
4160,0.82,5400,2000
4161,0.98,9600,2000
4162,1.0,36900,2000
4163,0.93,1200,2000
4164,0.98,3300,2000
4165,0.98,26400,2000
4166,0.96,5700,2000
4167,0.98,7500,2000
4168,0.96,13800,2000
4169,0.81,5400,2000
4170,0.86,1200,2000
4171,0.93,9600,2000
4172,1.0,7500,2000
4173,0.98,15900,2000
4174,1.0,5400,2000
4175,0.5,1200,2000
4176,1.0,13800,2000
4177,1.0,7500,2000
4178,0.97,5400,2000
4179,0.96,7500,2000
4180,0.99,5400,2000
4181,0.91,7500,2000
4182,0.98,5400,2000
4183,0.96,13800,2000
4184,0.99,5400,2000
4185,0.97,9600,2000
4186,1.0,13800,2000
4187,0.7,5400,2000
4188,1.0,22200,2000
4189,1.0,3300,2000
4190,0.93,15900,2000
4191,1.0,5700,2000
4192,0.96,26400,2000
4193,0.78,7500,2000
4194,0.96,32700,2000
4195,0.98,24300,2000
4196,0.98,3300,2000
4197,0.85,7500,2000
4198,0.99,5400,2000
4199,0.87,3300,2000
4200,0.95,3300,2000
4201,1.0,5400,2000
4202,1.0,32700,2000
4203,0.94,5700,2000
4204,0.9,18000,2000
4205,0.99,3300,2000
4206,0.93,18000,2000
4207,0.95,1200,2000
4208,0.93,20100,2000
4209,1.0,60000,2000
4210,1.0,7500,2000
4211,1.0,5400,2000
4212,0.64,5400,2000
4213,0.98,7500,2000
4214,0.99,9600,2000
4215,0.98,5700,2000
4216,0.99,7500,2000
4217,0.99,13800,2000
4218,1.0,5400,2000
4219,0.9,1200,2000
4220,0.97,11700,2000
4221,0.98,7500,2000
4222,0.9,3300,2000
4223,0.97,11700,2000
4224,0.91,7500,2000
4225,0.78,5400,2000
4226,1.0,5400,2000
4227,0.97,3300,2000
4228,0.95,1200,2000
4229,0.97,5400,2000
4230,1.0,7500,2000
4231,0.81,13800,2000
4232,0.99,13800,2000
4233,0.97,3300,2000
4234,1.0,13800,2000
4235,0.96,26400,2000
4236,0.93,1200,2000
4237,1.0,26400,2000
4238,0.97,7500,2000
4239,0.85,5700,2000
4240,0.92,1200,2000
4241,0.97,7500,2000
4242,0.97,3300,2000
4243,0.85,7500,2000
4244,0.99,7500,2000
4245,0.99,11700,2000
4246,0.88,13800,2000
4247,0.85,9600,2000
4248,1.0,5400,2000
4249,0.95,24300,2000
4250,0.98,9600,2000
4251,0.66,7500,2000
4252,0.92,18000,2000
4253,0.99,5400,2000
4254,0.97,9600,2000
4255,0.94,9600,2000
4256,0.93,5400,2000
4257,0.87,1200,2000
4258,0.97,9600,2000
4259,0.4,18000,2000
4260,0.98,30600,2000
4261,0.98,5400,2000
4262,1.0,1200,2000
4263,0.97,49500,2000
4264,0.98,11700,2000
4265,0.96,32700,2000
4266,1.0,32700,2000
4267,1.0,5400,2000
4268,0.96,3300,2000
4269,0.66,7500,2000
4270,1.0,13800,2000
4271,0.99,1200,2000
4272,1.0,24300,2000
4273,1.0,7500,2000
4274,0.94,47400,2000
4275,0.99,9600,2000
4276,0.97,5700,2000
4277,1.0,15900,2000
4278,1.0,9600,2000
4279,0.93,13800,2000
4280,0.97,3300,2000
4281,0.95,9600,2000
4282,1.0,28500,2000
4283,0.99,3300,2000
4284,0.99,20100,2000
4285,0.94,5400,2000
4286,1.0,7500,2000
4287,0.99,39000,2000
4288,0.99,7500,2000
4289,0.95,18000,2000
4290,0.92,5700,2000
4291,0.81,9600,2000
4292,0.9,43200,2000
4293,0.99,7500,2000
4294,0.98,18000,2000
4295,0.92,3300,2000
4296,0.91,26400,2000
4297,0.99,22200,2000
4298,0.97,11700,2000
4299,0.97,13800,2000
4300,0.99,1200,2000
4301,1.0,11700,2000
4302,1.0,7500,2000
4303,0.91,5700,2000
4304,0.95,9600,2000
4305,1.0,5400,2000
4306,0.99,5400,2000
4307,1.0,7500,2000
4308,0.95,7500,2000
4309,0.99,9600,2000
4310,0.96,7500,2000
4311,0.97,1200,2000
4312,0.97,20100,2000
4313,0.9,24300,2000
4314,0.98,3300,2000
4315,0.97,5400,2000
4316,1.0,11700,2000
4317,0.95,11700,2000
4318,1.0,9600,2000
4319,0.99,7500,2000
4320,1.0,3300,2000
4321,0.94,22200,2000
4322,1.0,18000,2000
4323,1.0,3300,2000
4324,0.88,55800,2000
4325,1.0,28500,2000
4326,0.97,5400,2000
4327,0.92,13800,2000
4328,0.95,1200,2000
4329,0.98,18000,2000
4330,1.0,1200,2000
4331,1.0,3300,2000
4332,0.56,3300,2000
4333,0.98,13800,2000
4334,0.79,11700,2000
4335,0.98,15900,2000
4336,0.82,5400,2000
4337,0.98,7500,2000
4338,0.9,41100,2000
4339,0.99,5400,2000
4340,0.93,28500,2000
4341,0.82,5700,2000
4342,0.64,1200,2000
4343,0.9,15900,2000
4344,1.0,7500,2000
4345,1.0,1200,2000
4346,0.92,5400,2000
4347,1.0,9600,2000
4348,1.0,18000,2000
4349,1.0,11700,2000
4350,0.51,9600,2000
4351,1.0,5400,2000
4352,0.98,15900,2000
4353,1.0,9600,2000
4354,0.99,24300,2000
4355,0.32,3300,2000
4356,0.99,1200,2000
4357,0.93,1200,2000
4358,0.99,7500,2000
4359,0.96,24300,2000
4360,0.92,11700,2000
4361,0.95,7500,2000
4362,0.98,13800,2000
4363,0.96,5400,2000
4364,0.62,5400,2000
4365,1.0,7500,2000
4366,0.97,5400,2000
4367,0.98,3300,2000
4368,0.98,11700,2000
4369,0.94,3300,2000
4370,0.91,11700,2000
4371,0.96,20100,2000
4372,0.83,18000,2000
4373,0.94,7500,2000
4374,0.99,7500,2000
4375,0.97,5400,2000
4376,0.88,7500,2000
4377,1.0,5700,2000
4378,1.0,22200,2000
4379,1.0,9600,2000
4380,0.96,9600,2000
4381,0.98,5400,2000
4382,1.0,3300,2000
4383,0.97,7500,2000
4384,0.81,5400,2000
4385,0.94,15900,2000
4386,0.97,3300,2000
4387,0.96,7500,2000
4388,0.99,24300,2000
4389,0.99,3300,2000
4390,1.0,7500,2000
4391,0.74,15900,2000
4392,1.0,7500,2000
4393,0.99,5400,2000
4394,0.43,5400,2000
4395,0.99,5400,2000
4396,0.89,30600,2000
4397,0.99,9600,2000
4398,0.98,24300,2000
4399,1.0,7500,2000
4400,0.85,11700,2000
4401,0.94,7500,2000
4402,0.99,11700,2000
4403,0.99,11700,2000
4404,0.99,11700,2000
4405,0.69,5400,2000
4406,1.0,15900,2000
4407,1.0,5400,2000
4408,0.97,18000,2000
4409,0.9,18000,2000
4410,1.0,7500,2000
4411,1.0,3300,2000
4412,0.85,15900,2000
4413,0.98,1200,2000
4414,0.92,1200,2000
4415,0.95,11700,2000
4416,0.98,20100,2000
4417,1.0,13800,2000
4418,0.88,9600,2000
4419,0.99,30600,2000
4420,1.0,11700,2000
4421,0.95,13800,2000
4422,0.88,47400,2000
4423,1.0,22200,2000
4424,1.0,7500,2000
4425,0.98,7500,2000
4426,0.95,9600,2000
4427,0.99,26400,2000
4428,0.72,9600,2000
4429,0.91,5700,2000
4430,0.93,5400,2000
4431,0.88,7500,2000
4432,0.94,5400,2000
4433,0.96,41100,2000
4434,0.98,7500,2000
4435,1.0,11700,2000
4436,0.98,5400,2000
4437,1.0,1200,2000
4438,0.97,3300,2000
4439,0.74,5700,2000
4440,1.0,1200,2000
4441,0.95,9600,2000
4442,0.96,9600,2000
4443,0.82,3300,2000
4444,0.99,7500,2000
4445,0.97,5400,2000
4446,0.98,41100,2000
4447,0.99,20100,2000
4448,0.99,1200,2000
4449,0.82,5700,2000
4450,0.98,7500,2000
4451,0.96,5700,2000
4452,0.99,13800,2000
4453,0.98,13800,2000
4454,0.97,11700,2000
4455,1.0,5400,2000
4456,0.96,5400,2000
4457,0.98,7500,2000
4458,0.82,24300,2000
4459,0.96,1200,2000
4460,1.0,5400,2000
4461,0.91,7500,2000
4462,1.0,7500,2000
4463,0.83,3300,2000
4464,0.96,13800,2000
4465,0.99,43200,2000
4466,0.88,3300,2000
4467,0.97,9600,2000
4468,0.87,1200,2000
4469,0.99,13800,2000
4470,0.85,3300,2000
4471,1.0,11700,2000
4472,0.93,11700,2000
4473,0.86,5400,2000
4474,0.98,5400,2000
4475,0.98,3300,2000
4476,0.98,28500,2000
4477,0.99,1200,2000
4478,1.0,13800,2000
4479,1.0,22200,2000
4480,1.0,3300,2000
4481,0.97,1200,2000
4482,1.0,18000,2000
4483,0.98,13800,2000
4484,0.98,5400,2000
4485,0.97,1200,2000
4486,0.93,24300,2000
4487,0.98,26400,2000
4488,0.99,9600,2000
4489,0.97,11700,2000
4490,0.77,11700,2000
4491,0.99,9600,2000
4492,0.98,9600,2000
4493,1.0,1200,2000
4494,0.93,11700,2000
4495,0.93,3300,2000
4496,1.0,11700,2000
4497,0.98,7500,2000
4498,0.99,7500,2000
4499,0.95,7500,2000
4500,0.96,13800,2000
4501,0.99,11700,2000
4502,1.0,3300,2000
4503,0.93,1200,2000
4504,0.77,5700,2000
4505,0.87,1200,2000
4506,0.91,18000,2000
4507,0.92,20100,2000
4508,1.0,9600,2000
4509,0.93,13800,2000
4510,0.97,7500,2000
4511,0.88,11700,2000
4512,0.98,18000,2000
4513,1.0,9600,2000
4514,0.74,3300,2000
4515,1.0,7500,2000
4516,0.48,5400,2000
4517,1.0,1200,2000
4518,0.96,15900,2000
4519,0.8,13800,2000
4520,0.98,3300,2000
4521,0.75,5700,2000
4522,0.99,7500,2000
4523,0.86,3300,2000
4524,0.96,11700,2000
4525,0.94,45300,2000
4526,0.86,26400,2000
4527,0.99,15900,2000
4528,0.9,1200,2000
4529,1.0,5700,2000
4530,1.0,7500,2000
4531,0.97,3300,2000
4532,0.99,5400,2000
4533,1.0,13800,2000
4534,1.0,20100,2000
4535,0.99,3300,2000
4536,0.91,60000,2000
4537,0.86,9600,2000
4538,0.99,5400,2000
4539,0.99,20100,2000
4540,1.0,26400,2000
4541,0.8,11700,2000
4542,1.0,7500,2000
4543,0.98,9600,2000
4544,1.0,26400,2000
4545,0.97,5400,2000
4546,0.99,5400,2000
4547,0.75,5700,2000
4548,0.99,13800,2000
4549,0.93,11700,2000
4550,0.96,15900,2000
4551,1.0,24300,2000
4552,0.87,5700,2000
4553,0.97,9600,2000
4554,1.0,18000,2000
4555,1.0,5400,2000
4556,0.99,5700,2000
4557,0.99,13800,2000
4558,0.98,11700,2000
4559,1.0,26400,2000
4560,0.94,5700,2000
4561,1.0,9600,2000
4562,1.0,57900,2000
4563,0.98,13800,2000
4564,0.99,5400,2000
4565,0.95,5400,2000
4566,0.82,5400,2000
4567,1.0,13800,2000
4568,0.82,11700,2000
4569,0.97,9600,2000
4570,0.78,20100,2000
4571,0.6,5700,2000
4572,1.0,3300,2000
4573,0.92,3300,2000
4574,1.0,24300,2000
4575,0.99,13800,2000
4576,1.0,41100,2000
4577,0.99,7500,2000
4578,0.97,41100,2000
4579,0.97,7500,2000
4580,0.34,3300,2000
4581,0.95,1200,2000
4582,1.0,18000,2000
4583,0.97,5700,2000
4584,0.56,7500,2000
4585,1.0,7500,2000
4586,0.99,22200,2000
4587,1.0,13800,2000
4588,0.99,9600,2000
4589,1.0,24300,2000
4590,0.99,5400,2000
4591,0.97,3300,2000
4592,1.0,7500,2000
4593,0.94,9600,2000
4594,0.63,3300,2000
4595,0.94,3300,2000
4596,0.98,11700,2000
4597,0.99,7500,2000
4598,0.96,5400,2000
4599,0.94,7500,2000
4600,0.95,5400,2000
4601,0.99,11700,2000
4602,1.0,13800,2000
4603,0.97,9600,2000
4604,0.99,13800,2000
4605,0.97,26400,2000
4606,0.94,7500,2000
4607,0.75,7500,2000
4608,1.0,15900,2000
4609,0.94,9600,2000
4610,0.99,11700,2000
4611,1.0,26400,2000
4612,0.88,26400,2000
4613,1.0,9600,2000
4614,0.96,9600,2000
4615,0.8,7500,2000
4616,0.99,13800,2000
4617,0.98,13800,2000
4618,0.44,7500,2000
4619,1.0,5400,2000
4620,0.97,1200,2000
4621,0.99,1200,2000
4622,1.0,9600,2000
4623,0.99,60000,2000
4624,0.99,7500,2000
4625,1.0,18000,2000
4626,0.98,3300,2000
4627,0.99,5700,2000
4628,1.0,28500,2000
4629,1.0,13800,2000
4630,0.94,7500,2000
4631,0.86,3300,2000
4632,0.98,9600,2000
4633,1.0,7500,2000
4634,0.99,9600,2000
4635,0.84,1200,2000
4636,0.67,7500,2000
4637,0.95,9600,2000
4638,1.0,13800,2000
4639,0.96,15900,2000
4640,0.98,11700,2000
4641,1.0,7500,2000
4642,0.93,7500,2000
4643,1.0,9600,2000
4644,0.95,13800,2000
4645,1.0,7500,2000
4646,0.96,9600,2000
4647,1.0,20100,2000
4648,0.98,5700,2000
4649,0.97,13800,2000
4650,0.91,13800,2000
4651,0.97,18000,2000
4652,1.0,9600,2000
4653,0.97,22200,2000
4654,0.99,30600,2000
4655,0.97,7500,2000
4656,0.98,7500,2000
4657,0.98,5700,2000
4658,0.93,13800,2000
4659,0.95,3300,2000
4660,0.93,7500,2000
4661,0.99,13800,2000
4662,0.8,5400,2000
4663,0.94,7500,2000
4664,0.86,5700,2000
4665,1.0,7500,2000
4666,0.94,1200,2000
4667,1.0,18000,2000
4668,0.98,5400,2000
4669,0.99,5400,2000
4670,0.97,7500,2000
4671,1.0,3300,2000
4672,0.94,9600,2000
4673,0.99,9600,2000
4674,1.0,9600,2000
4675,0.79,13800,2000
4676,0.98,13800,2000
4677,0.99,22200,2000
4678,0.98,7500,2000
4679,0.98,7500,2000
4680,0.99,1200,2000
4681,1.0,7500,2000
4682,0.87,3300,2000
4683,0.92,5400,2000
4684,0.97,9600,2000
4685,0.98,9600,2000
4686,1.0,5400,2000
4687,0.69,5700,2000
4688,0.98,1200,2000
4689,1.0,13800,2000
4690,0.85,9600,2000
4691,0.97,9600,2000
4692,0.66,7500,2000
4693,0.93,11700,2000
4694,0.96,18000,2000
4695,0.98,11700,2000
4696,1.0,13800,2000
4697,0.93,13800,2000
4698,0.97,11700,2000
4699,1.0,13800,2000
4700,0.95,3300,2000
4701,0.89,11700,2000
4702,0.86,11700,2000
4703,1.0,20100,2000
4704,0.98,13800,2000
4705,0.79,13800,2000
4706,1.0,18000,2000
4707,0.96,13800,2000
4708,1.0,11700,2000
4709,0.95,3300,2000
4710,0.98,1200,2000
4711,0.95,7500,2000
4712,1.0,5400,2000
4713,0.95,5400,2000
4714,0.91,5400,2000
4715,0.95,60000,2000
4716,1.0,5400,2000
4717,0.85,11700,2000
4718,0.79,3300,2000
4719,0.97,5400,2000
4720,0.99,3300,2000
4721,1.0,26400,2000
4722,1.0,20100,2000
4723,0.96,7500,2000
4724,0.96,5400,2000
4725,0.99,9600,2000
4726,1.0,5400,2000
4727,0.97,3300,2000
4728,0.98,7500,2000
4729,0.95,9600,2000
4730,0.97,5700,2000
4731,0.97,1200,2000
4732,0.96,13800,2000
4733,0.9,1200,2000
4734,1.0,5700,2000
4735,1.0,24300,2000
4736,1.0,1200,2000
4737,1.0,11700,2000
4738,0.99,7500,2000
4739,0.94,1200,2000
4740,1.0,22200,2000
4741,0.83,1200,2000
4742,0.98,5400,2000
4743,0.92,18000,2000
4744,0.5,1200,2000
4745,0.96,5400,2000
4746,0.92,7500,2000
4747,1.0,15900,2000
4748,0.89,26400,2000
4749,0.91,3300,2000
4750,0.98,7500,2000
4751,1.0,20100,2000
4752,0.9,1200,2000
4753,0.99,1200,2000
4754,1.0,20100,2000
4755,1.0,13800,2000
4756,0.68,15900,2000
4757,0.99,3300,2000
4758,0.99,1200,2000
4759,0.92,22200,2000
4760,1.0,3300,2000
4761,0.96,18000,2000
4762,1.0,5400,2000
4763,0.9,1200,2000
4764,0.99,7500,2000
4765,0.98,9600,2000
4766,0.96,11700,2000
4767,0.85,11700,2000
4768,0.98,5400,2000
4769,1.0,5400,2000
4770,0.94,7500,2000
4771,1.0,60000,2000
4772,0.98,5400,2000
4773,0.86,3300,2000
4774,1.0,9600,2000
4775,1.0,13800,2000
4776,1.0,3300,2000
4777,1.0,7500,2000
4778,0.91,7500,2000
4779,0.98,13800,2000
4780,0.99,7500,2000
4781,0.91,5400,2000
4782,0.99,1200,2000
4783,1.0,5400,2000
4784,0.85,15900,2000
4785,0.64,3300,2000
4786,0.95,1200,2000
4787,0.99,5400,2000
4788,0.99,5400,2000
4789,0.96,9600,2000
4790,0.99,11700,2000
4791,0.96,11700,2000
4792,0.7,3300,2000
4793,0.97,3300,2000
4794,0.17,5400,2000
4795,0.98,3300,2000
4796,0.98,36900,2000
4797,0.98,9600,2000
4798,0.97,9600,2000
4799,0.73,1200,2000
4800,1.0,1200,2000
4801,0.97,11700,2000
4802,0.98,11700,2000
4803,0.94,15900,2000
4804,0.92,9600,2000
4805,0.8,3300,2000
4806,0.95,1200,2000
4807,0.4,20100,2000
4808,0.73,11700,2000
4809,1.0,18000,2000
4810,0.99,7500,2000
4811,0.99,11700,2000
4812,1.0,7500,2000
4813,0.59,5400,2000
4814,0.98,15900,2000
4815,0.71,5400,2000
4816,0.97,5400,2000
4817,0.91,5400,2000
4818,1.0,3300,2000
4819,1.0,7500,2000
4820,0.94,5400,2000
4821,0.91,5400,2000
4822,1.0,3300,2000
4823,0.97,9600,2000
4824,1.0,20100,2000
4825,0.98,7500,2000
4826,0.98,15900,2000
4827,0.95,1200,2000
4828,1.0,9600,2000
4829,0.93,1200,2000
4830,0.99,20100,2000
4831,0.8,30600,2000
4832,0.82,32700,2000
4833,1.0,22200,2000
4834,0.44,1200,2000
4835,0.98,7500,2000
4836,0.99,5400,2000
4837,0.99,9600,2000
4838,0.94,9600,2000
4839,0.89,20100,2000
4840,0.9,9600,2000
4841,1.0,3300,2000
4842,0.98,7500,2000
4843,1.0,60000,2000
4844,1.0,18000,2000
4845,0.96,3300,2000
4846,1.0,7500,2000
4847,0.9,20100,2000
4848,1.0,5400,2000
4849,0.91,32700,2000
4850,1.0,26400,2000
4851,0.98,7500,2000
4852,0.93,9600,2000
4853,0.99,11700,2000
4854,0.95,1200,2000
4855,1.0,24300,2000
4856,1.0,20100,2000
4857,1.0,15900,2000
4858,0.98,13800,2000
4859,1.0,5400,2000
4860,0.98,11700,2000
4861,1.0,18000,2000
4862,1.0,1200,2000
4863,0.95,1200,2000
4864,0.98,9600,2000
4865,1.0,1200,2000
4866,1.0,5400,2000
4867,0.99,22200,2000
4868,0.95,13800,2000
4869,0.93,5700,2000
4870,0.83,5700,2000
4871,0.98,5400,2000
4872,1.0,1200,2000
4873,0.8,5400,2000
4874,1.0,9600,2000
4875,0.97,24300,2000
4876,0.99,7500,2000
4877,0.99,7500,2000
4878,0.91,5400,2000
4879,1.0,11700,2000
4880,0.93,15900,2000
4881,0.99,7500,2000
4882,0.98,5400,2000
4883,0.9,13800,2000
4884,1.0,13800,2000
4885,0.74,5400,2000
4886,0.92,18000,2000
4887,0.98,5700,2000
4888,0.99,7500,2000
4889,0.98,13800,2000
4890,0.92,20100,2000
4891,0.97,15900,2000
4892,0.97,1200,2000
4893,1.0,13800,2000
4894,1.0,5400,2000
4895,0.98,18000,2000
4896,0.99,1200,2000
4897,0.99,9600,2000
4898,0.96,3300,2000
4899,1.0,15900,2000
4900,1.0,9600,2000
4901,0.99,15900,2000
4902,1.0,13800,2000
4903,0.99,1200,2000
4904,1.0,28500,2000
4905,1.0,1200,2000
4906,1.0,9600,2000
4907,0.97,5400,2000
4908,0.99,15900,2000
4909,1.0,5400,2000
4910,0.97,24300,2000
4911,0.97,15900,2000
4912,0.94,15900,2000
4913,0.95,5400,2000
4914,0.98,22200,2000
4915,1.0,11700,2000
4916,1.0,13800,2000
4917,0.81,22200,2000
4918,0.94,9600,2000
4919,1.0,7500,2000
4920,0.9,15900,2000
4921,1.0,5400,2000
4922,0.96,3300,2000
4923,1.0,9600,2000
4924,1.0,13800,2000
4925,0.99,1200,2000
4926,0.98,1200,2000
4927,0.96,22200,2000
4928,0.99,9600,2000
4929,0.47,5400,2000
4930,1.0,13800,2000
4931,0.96,13800,2000
4932,1.0,1200,2000
4933,1.0,11700,2000
4934,0.99,3300,2000
4935,1.0,3300,2000
4936,0.6,3300,2000
4937,1.0,18000,2000
4938,0.98,11700,2000
4939,1.0,15900,2000
4940,1.0,5400,2000
4941,0.98,32700,2000
4942,0.84,5400,2000
4943,0.91,1200,2000
4944,0.98,1200,2000
4945,0.98,5700,2000
4946,1.0,13800,2000
4947,0.98,1200,2000
4948,0.96,3300,2000
4949,0.98,1200,2000
4950,1.0,13800,2000
4951,1.0,9600,2000
4952,0.99,15900,2000
4953,0.97,15900,2000
4954,1.0,7500,2000
4955,1.0,7500,2000
4956,0.96,15900,2000
4957,0.94,3300,2000
4958,0.98,5700,2000
4959,0.98,9600,2000
4960,1.0,11700,2000
4961,0.9,5400,2000
4962,0.81,9600,2000
4963,0.86,11700,2000
4964,0.99,15900,2000
4965,0.95,9600,2000
4966,0.99,3300,2000
4967,1.0,11700,2000
4968,0.98,5400,2000
4969,0.98,5700,2000
4970,1.0,5400,2000
4971,1.0,24300,2000
4972,1.0,5400,2000
4973,0.95,5400,2000
4974,1.0,9600,2000
4975,0.92,15900,2000
4976,0.58,7500,2000
4977,0.98,3300,2000
4978,0.99,9600,2000
4979,0.99,15900,2000
4980,0.98,5400,2000
4981,0.88,1200,2000
4982,0.85,5400,2000
4983,0.98,9600,2000
4984,0.91,24300,2000
4985,0.94,32700,2000
4986,0.96,5400,2000
4987,1.0,13800,2000
4988,0.9,3300,2000
4989,0.98,7500,2000
4990,0.94,34800,2000
4991,0.99,15900,2000
4992,0.84,5400,2000
4993,1.0,11700,2000
4994,0.94,9600,2000
4995,0.98,1200,2000
4996,0.93,20100,2000
4997,1.0,7500,2000
4998,0.97,9600,2000
4999,0.86,5400,2000
5000,1.0,5400,2000
5001,0.99,18000,2000
5002,0.89,5400,2000
5003,0.7,1200,2000
5004,0.99,1200,2000
5005,0.9,7500,2000
5006,0.77,1200,2000
5007,0.9,15900,2000
5008,1.0,11700,2000
5009,1.0,9600,2000
5010,0.82,5400,2000
5011,0.99,7500,2000
5012,1.0,51600,2000
5013,1.0,9600,2000
5014,1.0,7500,2000
5015,0.98,22200,2000
5016,1.0,22200,2000
5017,0.98,3300,2000
5018,0.82,32700,2000
5019,1.0,9600,2000
5020,0.99,15900,2000
5021,0.98,5400,2000
5022,0.96,9600,2000
5023,0.99,3300,2000
5024,0.99,11700,2000
5025,1.0,20100,2000
5026,0.78,3300,2000
5027,0.99,34800,2000
